movedur,added_mass,target,effmass,effmass_mean,sum_t2
2.5,13,4,16.666,16.6,0.2329
2.5,13,5,15.126,14.951,0.59532
2.5,13,6,17.308,16.94,0.23391
2.5,13,7,14.837,14.812,0.59056
2.5,13,8,16.566,16.599,0.2329
2.6,13,1,14.817,14.949,0.52922
2.6,13,2,16.666,16.936,0.20795
2.6,13,3,14.817,14.811,0.52497
2.6,13,4,16.666,16.6,0.20704
2.6,13,5,15.126,14.95,0.52924
2.6,13,6,17.308,16.94,0.20795
2.6,13,7,14.837,14.812,0.525
2.6,13,8,16.566,16.599,0.20705
2.7,13,1,14.817,14.949,0.47257
2.7,13,2,16.666,16.936,0.18569
2.7,13,3,14.817,14.811,0.46878
2.7,13,4,16.666,16.6,0.18488
2.7,13,5,15.126,14.95,0.47258
2.7,13,6,17.308,16.94,0.18569
2.7,13,7,14.837,14.812,0.4688
2.7,13,8,16.566,16.599,0.18488
2.8,13,1,14.817,14.949,0.42373
2.8,13,2,16.666,16.936,0.1665
2.8,13,3,14.817,14.811,0.42032
2.8,13,4,16.666,16.6,0.16577
2.8,13,5,15.126,14.95,0.42374
2.8,13,6,17.308,16.94,0.1665
2.8,13,7,14.837,14.812,0.42034
2.8,13,8,16.566,16.599,0.16577
2.9,13,1,14.817,14.949,0.38139
2.9,13,2,16.666,16.936,0.14986
2.9,13,3,14.817,14.811,0.37832
2.9,13,4,16.666,16.6,0.14921
2.9,13,5,15.126,14.95,0.38139
2.9,13,6,17.308,16.94,0.14986
2.9,13,7,14.837,14.811,0.37834
2.9,13,8,16.566,16.599,0.14921
3,13,1,14.817,14.949,0.3445
3,13,2,16.666,16.936,0.13537
3,13,3,14.817,14.811,0.34174
3,13,4,16.666,16.6,0.13478
3,13,5,15.126,14.95,0.34451
3,13,6,17.308,16.939,0.13537
3,13,7,14.837,14.811,0.34175
3,13,8,16.566,16.599,0.13478
0.2,14,1,15.819,15.944,64.718
0.2,14,2,17.671,17.926,26.933
0.2,14,3,15.819,15.814,53.263
0.2,14,4,17.671,17.608,19.003
0.2,14,5,16.13,15.965,54.527
0.2,14,6,18.316,17.97,19.473
0.2,14,7,15.838,15.815,63.96
0.2,14,8,17.569,17.601,27.063
0.3,14,1,15.819,15.946,111.61
0.3,14,2,17.671,17.932,44.531
0.3,14,3,15.819,15.814,104.39
0.3,14,4,17.671,17.607,40.049
0.3,14,5,16.13,15.961,106.27
0.3,14,6,18.316,17.962,40.556
0.3,14,7,15.838,15.814,110.31
0.3,14,8,17.569,17.602,44.326
0.4,14,1,15.819,15.948,111.06
0.4,14,2,17.671,17.934,43.024
0.4,14,3,15.819,15.813,110.63
0.4,14,4,17.671,17.606,43.524
0.4,14,5,16.13,15.959,112.25
0.4,14,6,18.316,17.958,43.819
0.4,14,7,15.838,15.814,109.75
0.4,14,8,17.569,17.602,42.66
0.5,14,1,15.819,15.949,75.886
0.5,14,2,17.671,17.936,29.258
0.5,14,3,15.819,15.813,75.87
0.5,14,4,17.671,17.605,29.767
0.5,14,5,16.13,15.958,76.881
0.5,14,6,18.316,17.955,29.919
0.5,14,7,15.838,15.814,75.11
0.5,14,8,17.569,17.602,29.056
0.6,14,1,15.819,15.949,47.748
0.6,14,2,17.671,17.937,18.453
0.6,14,3,15.819,15.813,47.451
0.6,14,4,17.671,17.605,18.534
0.6,14,5,16.13,15.957,48.02
0.6,14,6,18.316,17.953,18.613
0.6,14,7,15.838,15.814,47.323
0.6,14,8,17.569,17.602,18.363
0.7,14,1,15.819,15.95,30.682
0.7,14,2,17.671,17.938,11.875
0.7,14,3,15.819,15.813,30.409
0.7,14,4,17.671,17.605,11.853
0.7,14,5,16.13,15.956,30.741
0.7,14,6,18.316,17.952,11.898
0.7,14,7,15.838,15.814,30.429
0.7,14,8,17.569,17.603,11.829
0.8,14,1,15.819,15.95,20.7
0.8,14,2,17.671,17.939,8.0139
0.8,14,3,15.819,15.813,20.509
0.8,14,4,17.671,17.605,7.9898
0.8,14,5,16.13,15.956,20.72
0.8,14,6,18.316,17.951,8.0184
0.8,14,7,15.838,15.814,20.529
0.8,14,8,17.569,17.603,7.985
0.9,14,1,15.819,15.95,14.606
0.9,14,2,17.671,17.939,5.6546
0.9,14,3,15.819,15.813,14.471
0.9,14,4,17.671,17.604,5.6362
0.9,14,5,16.13,15.955,14.616
0.9,14,6,18.316,17.95,5.6563
0.9,14,7,15.838,15.813,14.483
0.9,14,8,17.569,17.603,5.6344
1,14,1,15.819,15.95,10.676
1,14,2,17.671,17.94,4.1332
1,14,3,15.819,15.813,10.577
1,14,4,17.671,17.604,4.1188
1,14,5,16.13,15.955,10.681
1,14,6,18.316,17.949,4.1336
1,14,7,15.838,15.813,10.584
1,14,8,17.569,17.603,4.1185
1.1,14,1,15.819,15.951,8.0318
1.1,14,2,17.671,17.94,3.1095
1.1,14,3,15.819,15.813,7.9569
1.1,14,4,17.671,17.604,3.0983
1.1,14,5,16.13,15.955,8.0344
1.1,14,6,18.316,17.949,3.1094
1.1,14,7,15.838,15.813,7.9617
1.1,14,8,17.569,17.603,3.0983
1.2,14,1,15.819,15.951,6.1913
1.2,14,2,17.671,17.94,2.3969
1.2,14,3,15.819,15.813,6.1336
1.2,14,4,17.671,17.604,2.3882
1.2,14,5,16.13,15.955,6.1928
1.2,14,6,18.316,17.948,2.3968
1.2,14,7,15.838,15.813,6.1366
1.2,14,8,17.569,17.603,2.3883
1.3,14,1,15.819,15.951,4.8721
1.3,14,2,17.671,17.941,1.8861
1.3,14,3,15.819,15.813,4.8267
1.3,14,4,17.671,17.604,1.8793
1.3,14,5,16.13,15.954,4.873
1.3,14,6,18.316,17.948,1.886
1.3,14,7,15.838,15.813,4.8287
1.3,14,8,17.569,17.603,1.8794
1.4,14,1,15.819,15.951,3.9021
1.4,14,2,17.671,17.941,1.5106
1.4,14,3,15.819,15.813,3.8658
1.4,14,4,17.671,17.604,1.5051
1.4,14,5,16.13,15.954,3.9027
1.4,14,6,18.316,17.948,1.5105
1.4,14,7,15.838,15.813,3.8671
1.4,14,8,17.569,17.603,1.5052
1.5,14,1,15.819,15.951,3.1732
1.5,14,2,17.671,17.941,1.2284
1.5,14,3,15.819,15.813,3.1437
1.5,14,4,17.671,17.604,1.2239
1.5,14,5,16.13,15.954,3.1736
1.5,14,6,18.316,17.947,1.2283
1.5,14,7,15.838,15.813,3.1446
1.5,14,8,17.569,17.603,1.224
1.6,14,1,15.819,15.951,2.615
1.6,14,2,17.671,17.941,1.0123
1.6,14,3,15.819,15.813,2.5907
1.6,14,4,17.671,17.604,1.0086
1.6,14,5,16.13,15.954,2.6152
1.6,14,6,18.316,17.947,1.0122
1.6,14,7,15.838,15.813,2.5913
1.6,14,8,17.569,17.603,1.0086
1.7,14,1,15.819,15.951,2.1803
1.7,14,2,17.671,17.941,0.844
1.7,14,3,15.819,15.813,2.1601
1.7,14,4,17.671,17.604,0.84095
1.7,14,5,16.13,15.954,2.1805
1.7,14,6,18.316,17.947,0.84397
1.7,14,7,15.838,15.813,2.1605
1.7,14,8,17.569,17.603,0.84097
1.8,14,1,15.819,15.951,1.8368
1.8,14,2,17.671,17.941,0.71104
1.8,14,3,15.819,15.813,1.8198
1.8,14,4,17.671,17.604,0.70847
1.8,14,5,16.13,15.954,1.837
1.8,14,6,18.316,17.947,0.71102
1.8,14,7,15.838,15.813,1.8201
1.8,14,8,17.569,17.603,0.70849
1.9,14,1,15.819,15.951,1.5619
1.9,14,2,17.671,17.942,0.6046
1.9,14,3,15.819,15.813,1.5474
1.9,14,4,17.671,17.604,0.60242
1.9,14,5,16.13,15.954,1.562
1.9,14,6,18.316,17.947,0.60458
1.9,14,7,15.838,15.813,1.5477
1.9,14,8,17.569,17.603,0.60243
2,14,1,15.819,15.951,1.3392
2,14,2,17.671,17.942,0.51838
2,14,3,15.819,15.813,1.3268
2,14,4,17.671,17.604,0.51651
2,14,5,16.13,15.954,1.3392
2,14,6,18.316,17.946,0.51837
2,14,7,15.838,15.813,1.3269
2,14,8,17.569,17.603,0.51652
2.1,14,1,15.819,15.951,1.1568
2.1,14,2,17.671,17.942,0.4478
2.1,14,3,15.819,15.813,1.1461
2.1,14,4,17.671,17.604,0.44619
2.1,14,5,16.13,15.954,1.1569
2.1,14,6,18.316,17.946,0.44779
2.1,14,7,15.838,15.813,1.1463
2.1,14,8,17.569,17.603,0.4462
2.2,14,1,15.819,15.951,1.0062
2.2,14,2,17.671,17.942,0.38947
2.2,14,3,15.819,15.813,0.99686
2.2,14,4,17.671,17.604,0.38807
2.2,14,5,16.13,15.954,1.0062
2.2,14,6,18.316,17.946,0.38947
2.2,14,7,15.838,15.813,0.99696
2.2,14,8,17.569,17.603,0.38808
2.3,14,1,15.819,15.952,0.88055
2.3,14,2,17.671,17.942,0.34085
2.3,14,3,15.819,15.813,0.87242
2.3,14,4,17.671,17.604,0.33963
2.3,14,5,16.13,15.954,0.88059
2.3,14,6,18.316,17.946,0.34085
2.3,14,7,15.838,15.813,0.87249
2.3,14,8,17.569,17.603,0.33963
2.4,14,1,15.819,15.952,0.77501
2.4,14,2,17.671,17.942,0.3
2.4,14,3,15.819,15.813,0.76786
2.4,14,4,17.671,17.604,0.29892
2.4,14,5,16.13,15.953,0.77504
2.4,14,6,18.316,17.946,0.29999
2.4,14,7,15.838,15.813,0.76791
2.4,14,8,17.569,17.603,0.29892
2.5,14,1,15.819,15.952,0.68568
2.5,14,2,17.671,17.942,0.26542
2.5,14,3,15.819,15.813,0.67935
2.5,14,4,17.671,17.604,0.26446
2.5,14,5,16.13,15.953,0.6857
2.5,14,6,18.316,17.946,0.26542
2.5,14,7,15.838,15.813,0.6794
2.5,14,8,17.569,17.603,0.26447
2.6,14,1,15.819,15.952,0.60957
2.6,14,2,17.671,17.942,0.23596
2.6,14,3,15.819,15.813,0.60395
2.6,14,4,17.671,17.604,0.23511
2.6,14,5,16.13,15.953,0.60959
2.6,14,6,18.316,17.946,0.23595
2.6,14,7,15.838,15.813,0.60398
2.6,14,8,17.569,17.603,0.23511
2.7,14,1,15.819,15.952,0.54432
2.7,14,2,17.671,17.942,0.2107
2.7,14,3,15.819,15.813,0.5393
2.7,14,4,17.671,17.604,0.20994
2.7,14,5,16.13,15.953,0.54433
2.7,14,6,18.316,17.946,0.2107
2.7,14,7,15.838,15.813,0.53933
2.7,14,8,17.569,17.603,0.20994
2.8,14,1,15.819,15.952,0.48806
2.8,14,2,17.671,17.942,0.18892
2.8,14,3,15.819,15.813,0.48356
2.8,14,4,17.671,17.604,0.18824
2.8,14,5,16.13,15.953,0.48807
2.8,14,6,18.316,17.946,0.18892
2.8,14,7,15.838,15.813,0.48358
2.8,14,8,17.569,17.603,0.18824
2.9,14,1,15.819,15.952,0.43929
2.9,14,2,17.671,17.942,0.17004
2.9,14,3,15.819,15.813,0.43524
2.9,14,4,17.671,17.604,0.16943
2.9,14,5,16.13,15.953,0.4393
2.9,14,6,18.316,17.946,0.17004
2.9,14,7,15.838,15.813,0.43526
2.9,14,8,17.569,17.603,0.16943
3,14,1,15.819,15.952,0.39681
3,14,2,17.671,17.942,0.1536
3,14,3,15.819,15.813,0.39315
3,14,4,17.671,17.604,0.15305
3,14,5,16.13,15.953,0.39682
3,14,6,18.316,17.946,0.1536
3,14,7,15.838,15.813,0.39317
3,14,8,17.569,17.603,0.15305
0.2,15,1,16.821,16.946,73.861
0.2,15,2,18.675,18.931,30.374
0.2,15,3,16.821,16.815,60.703
0.2,15,4,18.675,18.611,21.362
0.2,15,5,17.133,16.968,62.207
0.2,15,6,19.323,18.976,21.869
0.2,15,7,16.839,16.816,72.913
0.2,15,8,18.571,18.604,30.536
0.3,15,1,16.821,16.949,127.36
0.3,15,2,18.675,18.937,50.169
0.3,15,3,16.821,16.815,118.99
0.3,15,4,18.675,18.61,45.109
0.3,15,5,17.133,16.964,121.27
0.3,15,6,19.323,18.967,45.647
0.3,15,7,16.839,16.816,125.75
0.3,15,8,18.571,18.605,49.97
0.4,15,1,16.821,16.95,126.74
0.4,15,2,18.675,18.94,48.443
0.4,15,3,16.821,16.815,126.11
0.4,15,4,18.675,18.609,49.048
0.4,15,5,17.133,16.962,128.09
0.4,15,6,19.323,18.963,49.35
0.4,15,7,16.839,16.815,125.11
0.4,15,8,18.571,18.605,48.068
0.5,15,1,16.821,16.951,86.599
0.5,15,2,18.675,18.942,32.943
0.5,15,3,16.821,16.815,86.483
0.5,15,4,18.675,18.608,33.547
0.5,15,5,17.133,16.96,87.727
0.5,15,6,19.323,18.96,33.698
0.5,15,7,16.839,16.815,85.623
0.5,15,8,18.571,18.605,32.739
0.6,15,1,16.821,16.952,54.488
0.6,15,2,18.675,18.943,20.78
0.6,15,3,16.821,16.815,54.089
0.6,15,4,18.675,18.608,20.888
0.6,15,5,17.133,16.959,54.794
0.6,15,6,19.323,18.958,20.964
0.6,15,7,16.839,16.815,53.946
0.6,15,8,18.571,18.606,20.693
0.7,15,1,16.821,16.952,35.013
0.7,15,2,18.675,18.944,13.374
0.7,15,3,16.821,16.815,34.663
0.7,15,4,18.675,18.608,13.359
0.7,15,5,17.133,16.959,35.078
0.7,15,6,19.323,18.957,13.401
0.7,15,7,16.839,16.815,34.687
0.7,15,8,18.571,18.606,13.331
0.8,15,1,16.821,16.953,23.621
0.8,15,2,18.675,18.944,9.0251
0.8,15,3,16.821,16.815,23.378
0.8,15,4,18.675,18.608,9.0044
0.8,15,5,17.133,16.958,23.644
0.8,15,6,19.323,18.956,9.0308
0.8,15,7,16.839,16.815,23.402
0.8,15,8,18.571,18.606,8.9988
0.9,15,1,16.821,16.953,16.667
0.9,15,2,18.675,18.945,6.3681
0.9,15,3,16.821,16.815,16.495
0.9,15,4,18.675,18.608,6.3518
0.9,15,5,17.133,16.958,16.678
0.9,15,6,19.323,18.955,6.3703
0.9,15,7,16.839,16.815,16.509
0.9,15,8,18.571,18.606,6.3498
1,15,1,16.821,16.953,12.183
1,15,2,18.675,18.945,4.6548
1,15,3,16.821,16.815,12.056
1,15,4,18.675,18.607,4.6418
1,15,5,17.133,16.958,12.188
1,15,6,19.323,18.955,4.6553
1,15,7,16.839,16.815,12.065
1,15,8,18.571,18.606,4.6414
1.1,15,1,16.821,16.953,9.1652
1.1,15,2,18.675,18.945,3.5018
1.1,15,3,16.821,16.815,9.0701
1.1,15,4,18.675,18.607,3.4917
1.1,15,5,17.133,16.957,9.168
1.1,15,6,19.323,18.954,3.5019
1.1,15,7,16.839,16.815,9.0757
1.1,15,8,18.571,18.606,3.4917
1.2,15,1,16.821,16.953,7.065
1.2,15,2,18.675,18.946,2.6993
1.2,15,3,16.821,16.815,6.9917
1.2,15,4,18.675,18.607,2.6914
1.2,15,5,17.133,16.957,7.0666
1.2,15,6,19.323,18.954,2.6993
1.2,15,7,16.839,16.815,6.9952
1.2,15,8,18.571,18.606,2.6915
1.3,15,1,16.821,16.953,5.5596
1.3,15,2,18.675,18.946,2.1241
1.3,15,3,16.821,16.815,5.502
1.3,15,4,18.675,18.607,2.1179
1.3,15,5,17.133,16.957,5.5606
1.3,15,6,19.323,18.953,2.1241
1.3,15,7,16.839,16.815,5.5043
1.3,15,8,18.571,18.606,2.118
1.4,15,1,16.821,16.954,4.4527
1.4,15,2,18.675,18.946,1.7012
1.4,15,3,16.821,16.815,4.4067
1.4,15,4,18.675,18.607,1.6962
1.4,15,5,17.133,16.957,4.4534
1.4,15,6,19.323,18.953,1.7011
1.4,15,7,16.839,16.815,4.4082
1.4,15,8,18.571,18.606,1.6963
1.5,15,1,16.821,16.954,3.6209
1.5,15,2,18.675,18.946,1.3834
1.5,15,3,16.821,16.815,3.5835
1.5,15,4,18.675,18.607,1.3793
1.5,15,5,17.133,16.957,3.6214
1.5,15,6,19.323,18.953,1.3833
1.5,15,7,16.839,16.815,3.5846
1.5,15,8,18.571,18.606,1.3794
1.6,15,1,16.821,16.954,2.9839
1.6,15,2,18.675,18.947,1.14
1.6,15,3,16.821,16.815,2.9532
1.6,15,4,18.675,18.607,1.1367
1.6,15,5,17.133,16.957,2.9842
1.6,15,6,19.323,18.953,1.14
1.6,15,7,16.839,16.815,2.9539
1.6,15,8,18.571,18.606,1.1367
1.7,15,1,16.821,16.954,2.488
1.7,15,2,18.675,18.947,0.95051
1.7,15,3,16.821,16.815,2.4623
1.7,15,4,18.675,18.607,0.94772
1.7,15,5,17.133,16.957,2.4882
1.7,15,6,19.323,18.952,0.95049
1.7,15,7,16.839,16.815,2.4628
1.7,15,8,18.571,18.606,0.94775
1.8,15,1,16.821,16.954,2.096
1.8,15,2,18.675,18.947,0.80077
1.8,15,3,16.821,16.815,2.0744
1.8,15,4,18.675,18.607,0.79842
1.8,15,5,17.133,16.956,2.0962
1.8,15,6,19.323,18.952,0.80075
1.8,15,7,16.839,16.815,2.0748
1.8,15,8,18.571,18.606,0.79844
1.9,15,1,16.821,16.954,1.7823
1.9,15,2,18.675,18.947,0.6809
1.9,15,3,16.821,16.815,1.7639
1.9,15,4,18.675,18.607,0.6789
1.9,15,5,17.133,16.956,1.7824
1.9,15,6,19.323,18.952,0.68088
1.9,15,7,16.839,16.815,1.7642
1.9,15,8,18.571,18.606,0.67891
2,15,1,16.821,16.954,1.5281
2,15,2,18.675,18.947,0.5838
2,15,3,16.821,16.815,1.5124
2,15,4,18.675,18.607,0.58209
2,15,5,17.133,16.956,1.5282
2,15,6,19.323,18.952,0.58379
2,15,7,16.839,16.815,1.5126
2,15,8,18.571,18.606,0.5821
2.1,15,1,16.821,16.954,1.3201
2.1,15,2,18.675,18.947,0.50431
2.1,15,3,16.821,16.815,1.3065
2.1,15,4,18.675,18.607,0.50284
2.1,15,5,17.133,16.956,1.3201
2.1,15,6,19.323,18.952,0.50431
2.1,15,7,16.839,16.815,1.3066
2.1,15,8,18.571,18.606,0.50285
2.2,15,1,16.821,16.954,1.1481
2.2,15,2,18.675,18.947,0.43863
2.2,15,3,16.821,16.815,1.1363
2.2,15,4,18.675,18.607,0.43734
2.2,15,5,17.133,16.956,1.1482
2.2,15,6,19.323,18.952,0.43862
2.2,15,7,16.839,16.815,1.1364
2.2,15,8,18.571,18.606,0.43735
2.3,15,1,16.821,16.954,1.0048
2.3,15,2,18.675,18.947,0.38387
2.3,15,3,16.821,16.815,0.99448
2.3,15,4,18.675,18.607,0.38275
2.3,15,5,17.133,16.956,1.0048
2.3,15,6,19.323,18.951,0.38386
2.3,15,7,16.839,16.815,0.99456
2.3,15,8,18.571,18.606,0.38275
2.4,15,1,16.821,16.954,0.88437
2.4,15,2,18.675,18.947,0.33786
2.4,15,3,16.821,16.815,0.87529
2.4,15,4,18.675,18.607,0.33687
2.4,15,5,17.133,16.956,0.8844
2.4,15,6,19.323,18.951,0.33785
2.4,15,7,16.839,16.815,0.87535
2.4,15,8,18.571,18.606,0.33687
2.5,15,1,16.821,16.954,0.78244
2.5,15,2,18.675,18.947,0.29891
2.5,15,3,16.821,16.815,0.7744
2.5,15,4,18.675,18.607,0.29804
2.5,15,5,17.133,16.956,0.78246
2.5,15,6,19.323,18.951,0.29891
2.5,15,7,16.839,16.815,0.77445
2.5,15,8,18.571,18.606,0.29804
2.6,15,1,16.821,16.954,0.69559
2.6,15,2,18.675,18.947,0.26573
2.6,15,3,16.821,16.815,0.68844
2.6,15,4,18.675,18.607,0.26496
2.6,15,5,17.133,16.956,0.6956
2.6,15,6,19.323,18.951,0.26573
2.6,15,7,16.839,16.815,0.68849
2.6,15,8,18.571,18.606,0.26496
2.7,15,1,16.821,16.954,0.62113
2.7,15,2,18.675,18.948,0.23729
2.7,15,3,16.821,16.814,0.61475
2.7,15,4,18.675,18.607,0.2366
2.7,15,5,17.133,16.956,0.62114
2.7,15,6,19.323,18.951,0.23729
2.7,15,7,16.839,16.815,0.61478
2.7,15,8,18.571,18.606,0.2366
2.8,15,1,16.821,16.954,0.55693
2.8,15,2,18.675,18.948,0.21276
2.8,15,3,16.821,16.814,0.55121
2.8,15,4,18.675,18.607,0.21214
2.8,15,5,17.133,16.956,0.55694
2.8,15,6,19.323,18.951,0.21276
2.8,15,7,16.839,16.815,0.55124
2.8,15,8,18.571,18.606,0.21214
2.9,15,1,16.821,16.954,0.50128
2.9,15,2,18.675,18.948,0.1915
2.9,15,3,16.821,16.814,0.49613
2.9,15,4,18.675,18.607,0.19094
2.9,15,5,17.133,16.956,0.50129
2.9,15,6,19.323,18.951,0.1915
2.9,15,7,16.839,16.815,0.49615
2.9,15,8,18.571,18.606,0.19094
3,15,1,16.821,16.954,0.4528
3,15,2,18.675,18.948,0.17298
3,15,3,16.821,16.814,0.44816
3,15,4,18.675,18.607,0.17248
3,15,5,17.133,16.956,0.45281
3,15,6,19.323,18.951,0.17298
3,15,7,16.839,16.815,0.44817
3,15,8,18.571,18.606,0.17248
